1.513426775703140344e-17;-3.035465446985816236e-18;2.124739734439662288e-17;-2.239014288896712018e-17;1.178511706311542979e-17;1.544099450503622948e-18;-1.380711385769046529e-17;6.669749577580851339e-18;1.437454702866191460e-17;-1.615453644305585957e-17
1.110223024625156540e-16;6.245004513516505540e-17;-8.326672684688674053e-17;1.804112415015879378e-16;-1.387778780781445676e-17;5.507747036226362525e-17;8.673617379884035472e-17;9.194034422677077600e-17;9.194034422677077600e-17;1.595945597898662527e-16
0.000000000000000000e+00;2.775557561562891351e-17;-2.220446049250313081e-16;2.220446049250313081e-16;-1.110223024625156540e-16;6.938893903907228378e-18;5.551115123125782702e-17;-2.775557561562891351e-17;-8.326672684688674053e-17;-2.775557561562891351e-17
0.000000000000000000e+00;-0.000000000000000000e+00;-5.551115123125782702e-17;5.551115123125782702e-17;1.110223024625156540e-16;3.469446951953614189e-17;5.551115123125782702e-17;-0.000000000000000000e+00;-5.551115123125782702e-17;2.775557561562891351e-17
0.000000000000000000e+00;-0.000000000000000000e+00;-5.551115123125782702e-17;-0.000000000000000000e+00;0.000000000000000000e+00;1.387778780781445676e-17;-1.110223024625156540e-16;1.110223024625156540e-16;8.326672684688674053e-17;-5.551115123125782702e-17
0.000000000000000000e+00;-0.000000000000000000e+00;-5.551115123125782702e-17;-0.000000000000000000e+00;-2.081668171172168513e-17;-1.040834085586084257e-17;8.326672684688674053e-17;-6.938893903907228378e-17;0.000000000000000000e+00;5.551115123125782702e-17
0.000000000000000000e+00;-0.000000000000000000e+00;-1.387778780781445676e-17;-0.000000000000000000e+00;2.220446049250313081e-16;-3.469446951953614189e-17;1.665334536937734811e-16;-9.020562075079396891e-17;-6.938893903907228378e-17;6.938893903907228378e-17
0.000000000000000000e+00;-0.000000000000000000e+00;-1.734723475976807094e-18;-0.000000000000000000e+00;-1.110223024625156540e-16;-3.469446951953614189e-17;-0.000000000000000000e+00;-8.326672684688674053e-17;5.551115123125782702e-17;-1.110223024625156540e-16
0.000000000000000000e+00;-0.000000000000000000e+00;1.084202172485504434e-19;-8.673617379884035472e-19;2.775557561562891351e-17;-2.775557561562891351e-17;-1.110223024625156540e-16;-3.469446951953614189e-17;0.000000000000000000e+00;5.551115123125782702e-17
0.000000000000000000e+00;1.058791184067875424e-22;0.000000000000000000e+00;-0.000000000000000000e+00;-3.469446951953614189e-18;1.665334536937734811e-16;-0.000000000000000000e+00;-5.551115123125782702e-17;1.110223024625156540e-16;2.775557561562891351e-17
